Index	FileName	Category	FOB
614	0614.png	MetamerP4	Raw_Ani
615	0615.png	MetamerP4	Raw_Ani
616	0616.png	MetamerP4	Raw_Ani
617	0617.png	MetamerP4	Raw_Ani
618	0618.png	MetamerP4	Raw_Ani
619	0619.png	MetamerP4	Raw_Ani
620	0620.png	MetamerP4	Raw_Ani
621	0621.png	MetamerP4	Raw_Inani
622	0622.png	MetamerP4	Raw_Inani
623	0623.png	MetamerP4	Raw_Inani
624	0624.png	MetamerP4	Raw_Inani
625	0625.png	MetamerP4	Raw_Inani
626	0626.png	MetamerP4	Raw_Inani
627	0627.png	MetamerP4	Raw_Inani
628	0628.png	MetamerP4	Raw_Inani
629	0629.png	MetamerP4	Raw_Inani
630	0630.png	MetamerP4	Raw_Inani
631	0631.png	MetamerP4	Raw_Inani
632	0632.png	MetamerP4	Raw_Inani
633	0633.png	MetamerP4	Raw_Inani
634	0634.png	MetamerP4	Raw_Inani
635	0635.png	MetamerP4	Raw_Inani
636	0636.png	MetamerP4	Raw_Inani
637	0637.png	MetamerP4	Raw_Inani
638	0638.png	MetamerP4	Raw_Inani
639	0639.png	MetamerP4	Raw_Inani
640	0640.png	MetamerP4	Raw_Inani
641	0641.png	MetamerP4	P4C4_Ani
642	0642.png	MetamerP4	P4C4_Ani
643	0643.png	MetamerP4	P4C4_Ani
644	0644.png	MetamerP4	P4C4_Ani
645	0645.png	MetamerP4	P4C4_Ani
646	0646.png	MetamerP4	P4C4_Ani
647	0647.png	MetamerP4	P4C4_Ani
648	0648.png	MetamerP4	P4C4_Ani
649	0649.png	MetamerP4	P4C4_Ani
650	0650.png	MetamerP4	P4C4_Ani
651	0651.png	MetamerP4	P4C4_Ani
652	0652.png	MetamerP4	P4C4_Ani
653	0653.png	MetamerP4	P4C4_Ani
654	0654.png	MetamerP4	P4C4_Ani
655	0655.png	MetamerP4	P4C4_Ani
656	0656.png	MetamerP4	P4C4_Ani
657	0657.png	MetamerP4	P4C4_Ani
658	0658.png	MetamerP4	P4C4_Ani
659	0659.png	MetamerP4	P4C4_Ani
660	0660.png	MetamerP4	P4C4_Ani
661	0661.png	MetamerP4	P4C4_Inani
662	0662.png	MetamerP4	P4C4_Inani
663	0663.png	MetamerP4	P4C4_Inani
664	0664.png	MetamerP4	P4C4_Inani
665	0665.png	MetamerP4	P4C4_Inani
666	0666.png	MetamerP4	P4C4_Inani
667	0667.png	MetamerP4	P4C4_Inani
668	0668.png	MetamerP4	P4C4_Inani
669	0669.png	MetamerP4	P4C4_Inani
670	0670.png	MetamerP4	P4C4_Inani
671	0671.png	MetamerP4	P4C4_Inani
672	0672.png	MetamerP4	P4C4_Inani
673	0673.png	MetamerP4	P4C4_Inani
674	0674.png	MetamerP4	P4C4_Inani
675	0675.png	MetamerP4	P4C4_Inani
676	0676.png	MetamerP4	P4C4_Inani
677	0677.png	MetamerP4	P4C4_Inani
678	0678.png	MetamerP4	P4C4_Inani
679	0679.png	MetamerP4	P4C4_Inani
680	0680.png	MetamerP4	P4C4_Inani
681	0681.png	MetamerP4	P4C3_Ani
682	0682.png	MetamerP4	P4C3_Ani
683	0683.png	MetamerP4	P4C3_Ani
684	0684.png	MetamerP4	P4C3_Ani
685	0685.png	MetamerP4	P4C3_Ani
686	0686.png	MetamerP4	P4C3_Ani
687	0687.png	MetamerP4	P4C3_Ani
688	0688.png	MetamerP4	P4C3_Ani
689	0689.png	MetamerP4	P4C3_Ani
690	0690.png	MetamerP4	P4C3_Ani
691	0691.png	MetamerP4	P4C3_Ani
692	0692.png	MetamerP4	P4C3_Ani
693	0693.png	MetamerP4	P4C3_Ani
694	0694.png	MetamerP4	P4C3_Ani
695	0695.png	MetamerP4	P4C3_Ani
696	0696.png	MetamerP4	P4C3_Ani
697	0697.png	MetamerP4	P4C3_Ani
698	0698.png	MetamerP4	P4C3_Ani
699	0699.png	MetamerP4	P4C3_Ani
700	0700.png	MetamerP4	P4C3_Ani
701	0701.png	MetamerP4	P4C3_Inani
702	0702.png	MetamerP4	P4C3_Inani
703	0703.png	MetamerP4	P4C3_Inani
704	0704.png	MetamerP4	P4C3_Inani
705	0705.png	MetamerP4	P4C3_Inani
706	0706.png	MetamerP4	P4C3_Inani
707	0707.png	MetamerP4	P4C3_Inani
708	0708.png	MetamerP4	P4C3_Inani
709	0709.png	MetamerP4	P4C3_Inani
710	0710.png	MetamerP4	P4C3_Inani
711	0711.png	MetamerP4	P4C3_Inani
712	0712.png	MetamerP4	P4C3_Inani
713	0713.png	MetamerP4	P4C3_Inani
714	0714.png	MetamerP4	P4C3_Inani
715	0715.png	MetamerP4	P4C3_Inani
716	0716.png	MetamerP4	P4C3_Inani
717	0717.png	MetamerP4	P4C3_Inani
718	0718.png	MetamerP4	P4C3_Inani
719	0719.png	MetamerP4	P4C3_Inani
720	0720.png	MetamerP4	P4C3_Inani
721	0721.png	MetamerP4	P4C2_Ani
722	0722.png	MetamerP4	P4C2_Ani
723	0723.png	MetamerP4	P4C2_Ani
724	0724.png	MetamerP4	P4C2_Ani
725	0725.png	MetamerP4	P4C2_Ani
726	0726.png	MetamerP4	P4C2_Ani
727	0727.png	MetamerP4	P4C2_Ani
728	0728.png	MetamerP4	P4C2_Ani
729	0729.png	MetamerP4	P4C2_Ani
730	0730.png	MetamerP4	P4C2_Ani
731	0731.png	MetamerP4	P4C2_Ani
732	0732.png	MetamerP4	P4C2_Ani
733	0733.png	MetamerP4	P4C2_Ani
734	0734.png	MetamerP4	P4C2_Ani
735	0735.png	MetamerP4	P4C2_Ani
736	0736.png	MetamerP4	P4C2_Ani
737	0737.png	MetamerP4	P4C2_Ani
738	0738.png	MetamerP4	P4C2_Ani
739	0739.png	MetamerP4	P4C2_Ani
740	0740.png	MetamerP4	P4C2_Ani
741	0741.png	MetamerP4	P4C2_Inani
742	0742.png	MetamerP4	P4C2_Inani
743	0743.png	MetamerP4	P4C2_Inani
744	0744.png	MetamerP4	P4C2_Inani
745	0745.png	MetamerP4	P4C2_Inani
746	0746.png	MetamerP4	P4C2_Inani
747	0747.png	MetamerP4	P4C2_Inani
748	0748.png	MetamerP4	P4C2_Inani
749	0749.png	MetamerP4	P4C2_Inani
750	0750.png	MetamerP4	P4C2_Inani
751	0751.png	MetamerP4	P4C2_Inani
752	0752.png	MetamerP4	P4C2_Inani
753	0753.png	MetamerP4	P4C2_Inani
754	0754.png	MetamerP4	P4C2_Inani
755	0755.png	MetamerP4	P4C2_Inani
756	0756.png	MetamerP4	P4C2_Inani
757	0757.png	MetamerP4	P4C2_Inani
758	0758.png	MetamerP4	P4C2_Inani
759	0759.png	MetamerP4	P4C2_Inani
760	0760.png	MetamerP4	P4C2_Inani
761	0761.png	MetamerP4	P4C1_Ani
762	0762.png	MetamerP4	P4C1_Ani
763	0763.png	MetamerP4	P4C1_Ani
764	0764.png	MetamerP4	P4C1_Ani
765	0765.png	MetamerP4	P4C1_Ani
766	0766.png	MetamerP4	P4C1_Ani
767	0767.png	MetamerP4	P4C1_Ani
768	0768.png	MetamerP4	P4C1_Ani
769	0769.png	MetamerP4	P4C1_Ani
770	0770.png	MetamerP4	P4C1_Ani
771	0771.png	MetamerP4	P4C1_Ani
772	0772.png	MetamerP4	P4C1_Ani
773	0773.png	MetamerP4	P4C1_Ani
774	0774.png	MetamerP4	P4C1_Ani
775	0775.png	MetamerP4	P4C1_Ani
776	0776.png	MetamerP4	P4C1_Ani
777	0777.png	MetamerP4	P4C1_Ani
778	0778.png	MetamerP4	P4C1_Ani
779	0779.png	MetamerP4	P4C1_Ani
780	0780.png	MetamerP4	P4C1_Ani
781	0781.png	MetamerP4	P4C1_Inani
782	0782.png	MetamerP4	P4C1_Inani
783	0783.png	MetamerP4	P4C1_Inani
784	0784.png	MetamerP4	P4C1_Inani
785	0785.png	MetamerP4	P4C1_Inani
786	0786.png	MetamerP4	P4C1_Inani
787	0787.png	MetamerP4	P4C1_Inani
788	0788.png	MetamerP4	P4C1_Inani
789	0789.png	MetamerP4	P4C1_Inani
790	0790.png	MetamerP4	P4C1_Inani
791	0791.png	MetamerP4	P4C1_Inani
792	0792.png	MetamerP4	P4C1_Inani
793	0793.png	MetamerP4	P4C1_Inani
794	0794.png	MetamerP4	P4C1_Inani
795	0795.png	MetamerP4	P4C1_Inani
796	0796.png	MetamerP4	P4C1_Inani
797	0797.png	MetamerP4	P4C1_Inani
798	0798.png	MetamerP4	P4C1_Inani
799	0799.png	MetamerP4	P4C1_Inani
800	0800.png	MetamerP4	P4C1_Inani
801	0801.png	MetamerP4	Raw_Ani
802	0802.png	MetamerP4	Raw_Ani
803	0803.png	MetamerP4	Raw_Ani
804	0804.png	MetamerP4	Raw_Ani
805	0805.png	MetamerP4	Raw_Ani
806	0806.png	MetamerP4	Raw_Ani
807	0807.png	MetamerP4	Raw_Ani
808	0808.png	MetamerP4	Raw_Ani
809	0809.png	MetamerP4	Raw_Ani
810	0810.png	MetamerP4	Raw_Ani
811	0811.png	MetamerP4	Raw_Ani
812	0812.png	MetamerP4	Raw_Ani
813	0813.png	MetamerP4	Raw_Ani
814	0814.png	MetamerP4	Raw_Ani
815	0815.png	MetamerP4	Raw_Ani
816	0816.png	MetamerP4	Raw_Ani
817	0817.png	MetamerP4	Raw_Ani
818	0818.png	MetamerP4	Raw_Ani
819	0819.png	MetamerP4	Raw_Ani
820	0820.png	MetamerP4	Raw_Ani
821	0821.png	MetamerP4	Raw_Inani
822	0822.png	MetamerP4	Raw_Inani
823	0823.png	MetamerP4	Raw_Inani
824	0824.png	MetamerP4	Raw_Inani
825	0825.png	MetamerP4	Raw_Inani
826	0826.png	MetamerP4	Raw_Inani
827	0827.png	MetamerP4	Raw_Inani
828	0828.png	MetamerP4	Raw_Inani
829	0829.png	MetamerP4	Raw_Inani
830	0830.png	MetamerP4	Raw_Inani
831	0831.png	MetamerP4	Raw_Inani
832	0832.png	MetamerP4	Raw_Inani
833	0833.png	MetamerP4	Raw_Inani
834	0834.png	MetamerP4	Raw_Inani
835	0835.png	MetamerP4	Raw_Inani
836	0836.png	MetamerP4	Raw_Inani
837	0837.png	MetamerP4	Raw_Inani
838	0838.png	MetamerP4	Raw_Inani
839	0839.png	MetamerP4	Raw_Inani
840	0840.png	MetamerP4	Raw_Inani
841	0841.png	MetamerP4	P4C4_Ani
842	0842.png	MetamerP4	P4C4_Ani
843	0843.png	MetamerP4	P4C4_Ani
844	0844.png	MetamerP4	P4C4_Ani
845	0845.png	MetamerP4	P4C4_Ani
846	0846.png	MetamerP4	P4C4_Ani
847	0847.png	MetamerP4	P4C4_Ani
848	0848.png	MetamerP4	P4C4_Ani
849	0849.png	MetamerP4	P4C4_Ani
850	0850.png	MetamerP4	P4C4_Ani
851	0851.png	MetamerP4	P4C4_Ani
852	0852.png	MetamerP4	P4C4_Ani
853	0853.png	MetamerP4	P4C4_Ani
854	0854.png	MetamerP4	P4C4_Ani
855	0855.png	MetamerP4	P4C4_Ani
856	0856.png	MetamerP4	P4C4_Ani
857	0857.png	MetamerP4	P4C4_Ani
858	0858.png	MetamerP4	P4C4_Ani
859	0859.png	MetamerP4	P4C4_Ani
860	0860.png	MetamerP4	P4C4_Ani
861	0861.png	MetamerP4	P4C4_Inani
862	0862.png	MetamerP4	P4C4_Inani
863	0863.png	MetamerP4	P4C4_Inani
864	0864.png	MetamerP4	P4C4_Inani
865	0865.png	MetamerP4	P4C4_Inani
866	0866.png	MetamerP4	P4C4_Inani
867	0867.png	MetamerP4	P4C4_Inani
868	0868.png	MetamerP4	P4C4_Inani
869	0869.png	MetamerP4	P4C4_Inani
870	0870.png	MetamerP4	P4C4_Inani
871	0871.png	MetamerP4	P4C4_Inani
872	0872.png	MetamerP4	P4C4_Inani
873	0873.png	MetamerP4	P4C4_Inani
874	0874.png	MetamerP4	P4C4_Inani
875	0875.png	MetamerP4	P4C4_Inani
876	0876.png	MetamerP4	P4C4_Inani
877	0877.png	MetamerP4	P4C4_Inani
878	0878.png	MetamerP4	P4C4_Inani
879	0879.png	MetamerP4	P4C4_Inani
880	0880.png	MetamerP4	P4C4_Inani
881	0881.png	MetamerP4	P4C3_Ani
882	0882.png	MetamerP4	P4C3_Ani
883	0883.png	MetamerP4	P4C3_Ani
884	0884.png	MetamerP4	P4C3_Ani
885	0885.png	MetamerP4	P4C3_Ani
886	0886.png	MetamerP4	P4C3_Ani
887	0887.png	MetamerP4	P4C3_Ani
888	0888.png	MetamerP4	P4C3_Ani
889	0889.png	MetamerP4	P4C3_Ani
890	0890.png	MetamerP4	P4C3_Ani
891	0891.png	MetamerP4	P4C3_Ani
892	0892.png	MetamerP4	P4C3_Ani
893	0893.png	MetamerP4	P4C3_Ani
894	0894.png	MetamerP4	P4C3_Ani
895	0895.png	MetamerP4	P4C3_Ani
896	0896.png	MetamerP4	P4C3_Ani
897	0897.png	MetamerP4	P4C3_Ani
898	0898.png	MetamerP4	P4C3_Ani
899	0899.png	MetamerP4	P4C3_Ani
900	0900.png	MetamerP4	P4C3_Ani
901	0901.png	MetamerP4	P4C3_Inani
902	0902.png	MetamerP4	P4C3_Inani
903	0903.png	MetamerP4	P4C3_Inani
904	0904.png	MetamerP4	P4C3_Inani
905	0905.png	MetamerP4	P4C3_Inani
906	0906.png	MetamerP4	P4C3_Inani
907	0907.png	MetamerP4	P4C3_Inani
908	0908.png	MetamerP4	P4C3_Inani
909	0909.png	MetamerP4	P4C3_Inani
910	0910.png	MetamerP4	P4C3_Inani
911	0911.png	MetamerP4	P4C3_Inani
912	0912.png	MetamerP4	P4C3_Inani
913	0913.png	MetamerP4	P4C3_Inani
914	0914.png	MetamerP4	P4C3_Inani
915	0915.png	MetamerP4	P4C3_Inani
916	0916.png	MetamerP4	P4C3_Inani
917	0917.png	MetamerP4	P4C3_Inani
918	0918.png	MetamerP4	P4C3_Inani
919	0919.png	MetamerP4	P4C3_Inani
920	0920.png	MetamerP4	P4C3_Inani
921	0921.png	MetamerP4	P4C2_Ani
922	0922.png	MetamerP4	P4C2_Ani
923	0923.png	MetamerP4	P4C2_Ani
924	0924.png	MetamerP4	P4C2_Ani
925	0925.png	MetamerP4	P4C2_Ani
926	0926.png	MetamerP4	P4C2_Ani
927	0927.png	MetamerP4	P4C2_Ani
928	0928.png	MetamerP4	P4C2_Ani
929	0929.png	MetamerP4	P4C2_Ani
930	0930.png	MetamerP4	P4C2_Ani
931	0931.png	MetamerP4	P4C2_Ani
932	0932.png	MetamerP4	P4C2_Ani
933	0933.png	MetamerP4	P4C2_Ani
934	0934.png	MetamerP4	P4C2_Ani
935	0935.png	MetamerP4	P4C2_Ani
936	0936.png	MetamerP4	P4C2_Ani
937	0937.png	MetamerP4	P4C2_Ani
938	0938.png	MetamerP4	P4C2_Ani
939	0939.png	MetamerP4	P4C2_Ani
940	0940.png	MetamerP4	P4C2_Ani
941	0941.png	MetamerP4	P4C2_Inani
942	0942.png	MetamerP4	P4C2_Inani
943	0943.png	MetamerP4	P4C2_Inani
944	0944.png	MetamerP4	P4C2_Inani
945	0945.png	MetamerP4	P4C2_Inani
946	0946.png	MetamerP4	P4C2_Inani
947	0947.png	MetamerP4	P4C2_Inani
948	0948.png	MetamerP4	P4C2_Inani
949	0949.png	MetamerP4	P4C2_Inani
950	0950.png	MetamerP4	P4C2_Inani
951	0951.png	MetamerP4	P4C2_Inani
952	0952.png	MetamerP4	P4C2_Inani
953	0953.png	MetamerP4	P4C2_Inani
954	0954.png	MetamerP4	P4C2_Inani
955	0955.png	MetamerP4	P4C2_Inani
956	0956.png	MetamerP4	P4C2_Inani
957	0957.png	MetamerP4	P4C2_Inani
958	0958.png	MetamerP4	P4C2_Inani
959	0959.png	MetamerP4	P4C2_Inani
960	0960.png	MetamerP4	P4C2_Inani
961	0961.png	MetamerP4	P4C1_Ani
962	0962.png	MetamerP4	P4C1_Ani
963	0963.png	MetamerP4	P4C1_Ani
964	0964.png	MetamerP4	P4C1_Ani
965	0965.png	MetamerP4	P4C1_Ani
966	0966.png	MetamerP4	P4C1_Ani
967	0967.png	MetamerP4	P4C1_Ani
968	0968.png	MetamerP4	P4C1_Ani
969	0969.png	MetamerP4	P4C1_Ani
970	0970.png	MetamerP4	P4C1_Ani
971	0971.png	MetamerP4	P4C1_Ani
972	0972.png	MetamerP4	P4C1_Ani
973	0973.png	MetamerP4	P4C1_Ani
974	0974.png	MetamerP4	P4C1_Ani
975	0975.png	MetamerP4	P4C1_Ani
976	0976.png	MetamerP4	P4C1_Ani
977	0977.png	MetamerP4	P4C1_Ani
978	0978.png	MetamerP4	P4C1_Ani
979	0979.png	MetamerP4	P4C1_Ani
980	0980.png	MetamerP4	P4C1_Ani
981	0981.png	MetamerP4	P4C1_Inani
982	0982.png	MetamerP4	P4C1_Inani
983	0983.png	MetamerP4	P4C1_Inani
984	0984.png	MetamerP4	P4C1_Inani
985	0985.png	MetamerP4	P4C1_Inani
986	0986.png	MetamerP4	P4C1_Inani
987	0987.png	MetamerP4	P4C1_Inani
988	0988.png	MetamerP4	P4C1_Inani
989	0989.png	MetamerP4	P4C1_Inani
990	0990.png	MetamerP4	P4C1_Inani
991	0991.png	MetamerP4	P4C1_Inani
992	0992.png	MetamerP4	P4C1_Inani
993	0993.png	MetamerP4	P4C1_Inani
994	0994.png	MetamerP4	P4C1_Inani
995	0995.png	MetamerP4	P4C1_Inani
996	0996.png	MetamerP4	P4C1_Inani
997	0997.png	MetamerP4	P4C1_Inani
998	0998.png	MetamerP4	P4C1_Inani
999	0999.png	MetamerP4	P4C1_Inani
1000	1000.png	MetamerP4	P4C1_Inani
